area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_21,,Census 2018,CY2024Q2,male,Y045_049,1811.32465232141,
MWI_4_21,,Census 2018,CY2024Q2,male,Y050_054,1284.88562722636,
MWI_4_21,,Census 2018,CY2024Q2,male,Y055_059,826.105957674575,
MWI_4_21,,Census 2018,CY2024Q2,male,Y060_064,493.181030386463,
MWI_4_21,,Census 2018,CY2024Q2,male,Y065_069,450.94980807699,
MWI_4_21,,Census 2018,CY2024Q2,male,Y070_074,230.977950259076,
MWI_4_21,,Census 2018,CY2024Q2,male,Y075_079,157.076454147139,
MWI_4_21,,Census 2018,CY2024Q2,male,Y080_999,95.3896661666062,
MWI_4_21,,Census 2018,CY2025Q2,female,Y000_004,4533.0430882759,
MWI_4_21,,Census 2018,CY2025Q2,female,Y005_009,5491.16412602471,
MWI_4_21,,Census 2018,CY2025Q2,female,Y010_014,10115.1425063268,
MWI_4_21,,Census 2018,CY2025Q2,female,Y015_019,7846.18071869173,
MWI_4_21,,Census 2018,CY2025Q2,female,Y020_024,6466.0593472094,
MWI_4_21,,Census 2018,CY2025Q2,female,Y025_029,4085.23049059102,
MWI_4_21,,Census 2018,CY2025Q2,female,Y030_034,5684.11080040432,
MWI_4_21,,Census 2018,CY2025Q2,female,Y035_039,5278.9311445933,
MWI_4_21,,Census 2018,CY2025Q2,female,Y040_044,3244.44173359687,
MWI_4_21,,Census 2018,CY2025Q2,female,Y045_049,2020.53094111774,
MWI_4_21,,Census 2018,CY2025Q2,female,Y050_054,1733.01238334583,
MWI_4_21,,Census 2018,CY2025Q2,female,Y055_059,1106.0456500312,
MWI_4_21,,Census 2018,CY2025Q2,female,Y060_064,953.799916377857,
MWI_4_21,,Census 2018,CY2025Q2,female,Y065_069,758.836147119885,
MWI_4_21,,Census 2018,CY2025Q2,female,Y070_074,393.237728855577,
MWI_4_21,,Census 2018,CY2025Q2,female,Y075_079,260.412420082007,
MWI_4_21,,Census 2018,CY2025Q2,female,Y080_999,376.250104286506,
MWI_4_21,,Census 2018,CY2025Q2,male,Y000_004,4771.74659112433,
MWI_4_21,,Census 2018,CY2025Q2,male,Y005_009,5759.1989154914,
MWI_4_21,,Census 2018,CY2025Q2,male,Y010_014,11929.3854243309,
MWI_4_21,,Census 2018,CY2025Q2,male,Y015_019,9321.7927950465,
MWI_4_21,,Census 2018,CY2025Q2,male,Y020_024,6626.98390442608,
MWI_4_21,,Census 2018,CY2025Q2,male,Y025_029,3358.6446816298,
MWI_4_21,,Census 2018,CY2025Q2,male,Y030_034,3433.74810590392,
MWI_4_21,,Census 2018,CY2025Q2,male,Y035_039,4206.44215438387,
MWI_4_21,,Census 2018,CY2025Q2,male,Y040_044,2988.15170774079,
MWI_4_21,,Census 2018,CY2025Q2,male,Y045_049,1838.89176726207,
MWI_4_21,,Census 2018,CY2025Q2,male,Y050_054,1295.15732127967,
MWI_4_21,,Census 2018,CY2025Q2,male,Y055_059,842.151149531098,
MWI_4_21,,Census 2018,CY2025Q2,male,Y060_064,502.768740253829,
MWI_4_21,,Census 2018,CY2025Q2,male,Y065_069,459.547875374859,
MWI_4_21,,Census 2018,CY2025Q2,male,Y070_074,238.191859938632,
MWI_4_21,,Census 2018,CY2025Q2,male,Y075_079,166.038982455196,
MWI_4_21,,Census 2018,CY2025Q2,male,Y080_999,95.5662540417738,
MWI_4_22,,Census 2018,CY2008Q2,female,Y000_004,55443.6986171212,
MWI_4_22,,Census 2018,CY2008Q2,female,Y005_009,45228.3967128119,
MWI_4_22,,Census 2018,CY2008Q2,female,Y010_014,37457.2703431238,
MWI_4_22,,Census 2018,CY2008Q2,female,Y015_019,29225.2340590221,0.186263030721108
MWI_4_22,,Census 2018,CY2008Q2,female,Y020_024,26759.3328058948,0.280420436809688
MWI_4_22,,Census 2018,CY2008Q2,female,Y025_029,23071.9350506509,0.23995455830974
MWI_4_22,,Census 2018,CY2008Q2,female,Y030_034,18151.316071196,0.206156096670111
MWI_4_22,,Census 2018,CY2008Q2,female,Y035_039,14676.6631590352,0.147469175178216
MWI_4_22,,Census 2018,CY2008Q2,female,Y040_044,10641.307280656,0.082320227206046
MWI_4_22,,Census 2018,CY2008Q2,female,Y045_049,8905.14356825911,0.033027902576999
MWI_4_22,,Census 2018,CY2008Q2,female,Y050_054,7501.05318788315,
MWI_4_22,,Census 2018,CY2008Q2,female,Y055_059,7148.02946384196,
MWI_4_22,,Census 2018,CY2008Q2,female,Y060_064,5139.14857146342,
MWI_4_22,,Census 2018,CY2008Q2,female,Y065_069,4199.0265934673,
MWI_4_22,,Census 2018,CY2008Q2,female,Y070_074,3270.96057148552,
MWI_4_22,,Census 2018,CY2008Q2,female,Y075_079,2786.89132824244,
MWI_4_22,,Census 2018,CY2008Q2,female,Y080_999,4627.09362999048,
MWI_4_22,,Census 2018,CY2008Q2,male,Y000_004,53215.8476926401,
MWI_4_22,,Census 2018,CY2008Q2,male,Y005_009,43099.1084195703,
MWI_4_22,,Census 2018,CY2008Q2,male,Y010_014,35602.9311934344,
MWI_4_22,,Census 2018,CY2008Q2,male,Y015_019,27899.1439758199,
MWI_4_22,,Census 2018,CY2008Q2,male,Y020_024,23616.0241321132,
MWI_4_22,,Census 2018,CY2008Q2,male,Y025_029,20166.0648508876,
MWI_4_22,,Census 2018,CY2008Q2,male,Y030_034,15982.3140116498,
MWI_4_22,,Census 2018,CY2008Q2,male,Y035_039,13452.9274147922,
MWI_4_22,,Census 2018,CY2008Q2,male,Y040_044,9742.21134116974,
MWI_4_22,,Census 2018,CY2008Q2,male,Y045_049,7609.88264066795,
MWI_4_22,,Census 2018,CY2008Q2,male,Y050_054,6261.87063584126,
MWI_4_22,,Census 2018,CY2008Q2,male,Y055_059,5617.05346077898,
MWI_4_22,,Census 2018,CY2008Q2,male,Y060_064,4245.00179536195,
MWI_4_22,,Census 2018,CY2008Q2,male,Y065_069,3425.09866943014,
MWI_4_22,,Census 2018,CY2008Q2,male,Y070_074,2660.75223831801,
MWI_4_22,,Census 2018,CY2008Q2,male,Y075_079,1883.90388616524,
MWI_4_22,,Census 2018,CY2008Q2,male,Y080_999,2656.94917864964,
MWI_4_22,,Census 2018,CY2009Q2,female,Y000_004,54979.5327657471,
MWI_4_22,,Census 2018,CY2009Q2,female,Y005_009,47271.176836048,
MWI_4_22,,Census 2018,CY2009Q2,female,Y010_014,39373.059084684,
MWI_4_22,,Census 2018,CY2009Q2,female,Y015_019,30360.5053506564,0.178414987526763
MWI_4_22,,Census 2018,CY2009Q2,female,Y020_024,26803.9025639992,0.275625637172646
MWI_4_22,,Census 2018,CY2009Q2,female,Y025_029,23589.4227893306,0.235307699971579
MWI_4_22,,Census 2018,CY2009Q2,female,Y030_034,18921.1843839626,0.205163605439313
MWI_4_22,,Census 2018,CY2009Q2,female,Y035_039,15332.060293294,0.145483663650977
MWI_4_22,,Census 2018,CY2009Q2,female,Y040_044,11103.0099092987,0.079390695388491
MWI_4_22,,Census 2018,CY2009Q2,female,Y045_049,8903.7425670541,0.031756087777647
MWI_4_22,,Census 2018,CY2009Q2,female,Y050_054,7514.01178529891,
MWI_4_22,,Census 2018,CY2009Q2,female,Y055_059,7172.57302491883,
MWI_4_22,,Census 2018,CY2009Q2,female,Y060_064,5383.92314569041,
MWI_4_22,,Census 2018,CY2009Q2,female,Y065_069,4349.6680934855,
MWI_4_22,,Census 2018,CY2009Q2,female,Y070_074,3306.96334247451,
MWI_4_22,,Census 2018,CY2009Q2,female,Y075_079,2815.52292191737,
MWI_4_22,,Census 2018,CY2009Q2,female,Y080_999,4348.91261576458,
MWI_4_22,,Census 2018,CY2009Q2,male,Y000_004,53836.897498183,
MWI_4_22,,Census 2018,CY2009Q2,male,Y005_009,44483.7343734823,
MWI_4_22,,Census 2018,CY2009Q2,male,Y010_014,37409.2388220448,
MWI_4_22,,Census 2018,CY2009Q2,male,Y015_019,29164.4955837584,
MWI_4_22,,Census 2018,CY2009Q2,male,Y020_024,23724.5911118321,
MWI_4_22,,Census 2018,CY2009Q2,male,Y025_029,20183.4791774988,
MWI_4_22,,Census 2018,CY2009Q2,male,Y030_034,16344.1683148026,
MWI_4_22,,Census 2018,CY2009Q2,male,Y035_039,13958.9113514325,
MWI_4_22,,Census 2018,CY2009Q2,male,Y040_044,10313.4877352459,
MWI_4_22,,Census 2018,CY2009Q2,male,Y045_049,7752.42072536671,
MWI_4_22,,Census 2018,CY2009Q2,male,Y050_054,6292.07755695895,
MWI_4_22,,Census 2018,CY2009Q2,male,Y055_059,5651.0605534108,
MWI_4_22,,Census 2018,CY2009Q2,male,Y060_064,4359.68385507985,
MWI_4_22,,Census 2018,CY2009Q2,male,Y065_069,3543.62643839971,
MWI_4_22,,Census 2018,CY2009Q2,male,Y070_074,2674.42938796618,
MWI_4_22,,Census 2018,CY2009Q2,male,Y075_079,1951.85874428742,
MWI_4_22,,Census 2018,CY2009Q2,male,Y080_999,2663.50155155078,
MWI_4_22,,Census 2018,CY2010Q2,female,Y000_004,54364.6915615841,
MWI_4_22,,Census 2018,CY2010Q2,female,Y005_009,49410.7801228597,
MWI_4_22,,Census 2018,CY2010Q2,female,Y010_014,41187.066524462,
MWI_4_22,,Census 2018,CY2010Q2,female,Y015_019,31855.7615200693,0.177789046044845
MWI_4_22,,Census 2018,CY2010Q2,female,Y020_024,26781.845826472,0.273698501446172
MWI_4_22,,Census 2018,CY2010Q2,female,Y025_029,24055.8116798416,0.231123973450884
MWI_4_22,,Census 2018,CY2010Q2,female,Y030_034,19752.8144728226,0.197544839364284
MWI_4_22,,Census 2018,CY2010Q2,female,Y035_039,15918.6526232387,0.135689300765665
MWI_4_22,,Census 2018,CY2010Q2,female,Y040_044,11664.2575046604,0.072409527813717
MWI_4_22,,Census 2018,CY2010Q2,female,Y045_049,8884.93325811346,0.029122526049763
MWI_4_22,,Census 2018,CY2010Q2,female,Y050_054,7595.98625112471,
MWI_4_22,,Census 2018,CY2010Q2,female,Y055_059,7090.88909693774,
MWI_4_22,,Census 2018,CY2010Q2,female,Y060_064,5689.00566213201,
MWI_4_22,,Census 2018,CY2010Q2,female,Y065_069,4487.41355361046,
MWI_4_22,,Census 2018,CY2010Q2,female,Y070_074,3371.13254012252,
MWI_4_22,,Census 2018,CY2010Q2,female,Y075_079,2831.98379202319,
MWI_4_22,,Census 2018,CY2010Q2,female,Y080_999,4169.23987920508,
MWI_4_22,,Census 2018,CY2010Q2,male,Y000_004,54152.2976726782,
MWI_4_22,,Census 2018,CY2010Q2,male,Y005_009,45933.6409762284,
MWI_4_22,,Census 2018,CY2010Q2,male,Y010_014,39147.9124953822,
MWI_4_22,,Census 2018,CY2010Q2,male,Y015_019,30637.6473391777,
MWI_4_22,,Census 2018,CY2010Q2,male,Y020_024,23875.8942768242,
MWI_4_22,,Census 2018,CY2010Q2,male,Y025_029,20175.7121471048,
MWI_4_22,,Census 2018,CY2010Q2,male,Y030_034,16790.6372169298,
MWI_4_22,,Census 2018,CY2010Q2,male,Y035_039,14361.6472189956,
MWI_4_22,,Census 2018,CY2010Q2,male,Y040_044,10976.1514384624,
MWI_4_22,,Census 2018,CY2010Q2,male,Y045_049,7907.88683021981,
MWI_4_22,,Census 2018,CY2010Q2,male,Y050_054,6353.75980655306,
MWI_4_22,,Census 2018,CY2010Q2,male,Y055_059,5635.61809780694,
MWI_4_22,,Census 2018,CY2010Q2,male,Y060_064,4509.33514222318,
MWI_4_22,,Census 2018,CY2010Q2,male,Y065_069,3662.51720271684,
MWI_4_22,,Census 2018,CY2010Q2,male,Y070_074,2694.75661135826,
MWI_4_22,,Census 2018,CY2010Q2,male,Y075_079,2002.983941093,
MWI_4_22,,Census 2018,CY2010Q2,male,Y080_999,2680.37095116027,
MWI_4_22,,Census 2018,CY2011Q2,female,Y000_004,53683.3158405224,
MWI_4_22,,Census 2018,CY2011Q2,female,Y005_009,51546.3569355403,
MWI_4_22,,Census 2018,CY2011Q2,female,Y010_014,42978.4383934533,
MWI_4_22,,Census 2018,CY2011Q2,female,Y015_019,33586.7699864144,0.177765153124206
MWI_4_22,,Census 2018,CY2011Q2,female,Y020_024,26825.5370934388,0.27122375651325
MWI_4_22,,Census 2018,CY2011Q2,female,Y025_029,24452.1107270752,0.226276195672334
MWI_4_22,,Census 2018,CY2011Q2,female,Y030_034,20591.9576485367,0.190640754295035
MWI_4_22,,Census 2018,CY2011Q2,female,Y035_039,16483.8286709894,0.127928370764877
MWI_4_22,,Census 2018,CY2011Q2,female,Y040_044,12272.311917005,0.068260849976125
MWI_4_22,,Census 2018,CY2011Q2,female,Y045_049,8888.75824279349,0.027358608998042
MWI_4_22,,Census 2018,CY2011Q2,female,Y050_054,7715.44544082312,
MWI_4_22,,Census 2018,CY2011Q2,female,Y055_059,6955.67856608815,
MWI_4_22,,Census 2018,CY2011Q2,female,Y060_064,6007.19630206524,
MWI_4_22,,Census 2018,CY2011Q2,female,Y065_069,4636.55327469154,
MWI_4_22,,Census 2018,CY2011Q2,female,Y070_074,3447.40342854938,
MWI_4_22,,Census 2018,CY2011Q2,female,Y075_079,2851.40446916531,
MWI_4_22,,Census 2018,CY2011Q2,female,Y080_999,4066.64894221865,
MWI_4_22,,Census 2018,CY2011Q2,male,Y000_004,54306.5152100162,
MWI_4_22,,Census 2018,CY2011Q2,male,Y005_009,47365.6399726232,
MWI_4_22,,Census 2018,CY2011Q2,male,Y010_014,40879.5494003724,
MWI_4_22,,Census 2018,CY2011Q2,male,Y015_019,32245.9201265282,
MWI_4_22,,Census 2018,CY2011Q2,male,Y020_024,24119.4116356865,
MWI_4_22,,Census 2018,CY2011Q2,male,Y025_029,20165.5252372861,
MWI_4_22,,Census 2018,CY2011Q2,male,Y030_034,17272.1184443621,
MWI_4_22,,Census 2018,CY2011Q2,male,Y035_039,14718.7024375053,
MWI_4_22,,Census 2018,CY2011Q2,male,Y040_044,11674.8142454434,
MWI_4_22,,Census 2018,CY2011Q2,male,Y045_049,8100.49279828591,
MWI_4_22,,Census 2018,CY2011Q2,male,Y050_054,6442.67344880511,
MWI_4_22,,Census 2018,CY2011Q2,male,Y055_059,5597.63730888077,
MWI_4_22,,Census 2018,CY2011Q2,male,Y060_064,4664.11270520703,
MWI_4_22,,Census 2018,CY2011Q2,male,Y065_069,3797.56878231374,
MWI_4_22,,Census 2018,CY2011Q2,male,Y070_074,2720.877179385,
MWI_4_22,,Census 2018,CY2011Q2,male,Y075_079,2046.42553286131,
MWI_4_22,,Census 2018,CY2011Q2,male,Y080_999,2697.30891137801,
MWI_4_22,,Census 2018,CY2012Q2,female,Y000_004,53108.4900931236,
MWI_4_22,,Census 2018,CY2012Q2,female,Y005_009,53466.0273603935,
MWI_4_22,,Census 2018,CY2012Q2,female,Y010_014,44854.1972440175,
MWI_4_22,,Census 2018,CY2012Q2,female,Y015_019,35374.8753446573,0.175166392246305
MWI_4_22,,Census 2018,CY2012Q2,female,Y020_024,27115.2921448317,0.267656018430154
MWI_4_22,,Census 2018,CY2012Q2,female,Y025_029,24744.4602624578,0.220635734632315
MWI_4_22,,Census 2018,CY2012Q2,female,Y030_034,21374.2845485084,0.182651501724423
MWI_4_22,,Census 2018,CY2012Q2,female,Y035_039,17101.766770081,0.12156681354589
MWI_4_22,,Census 2018,CY2012Q2,female,Y040_044,12849.1136637309,0.064711435268371
MWI_4_22,,Census 2018,CY2012Q2,female,Y045_049,8970.57379281215,0.026030709338985
MWI_4_22,,Census 2018,CY2012Q2,female,Y050_054,7837.30372241321,
MWI_4_22,,Census 2018,CY2012Q2,female,Y055_059,6839.6130432754,
MWI_4_22,,Census 2018,CY2012Q2,female,Y060_064,6255.29599846721,
MWI_4_22,,Census 2018,CY2012Q2,female,Y065_069,4842.0531297556,
MWI_4_22,,Census 2018,CY2012Q2,female,Y070_074,3524.09540612752,
MWI_4_22,,Census 2018,CY2012Q2,female,Y075_079,2886.99546033814,
MWI_4_22,,Census 2018,CY2012Q2,female,Y080_999,4021.06344001371,
MWI_4_22,,Census 2018,CY2012Q2,male,Y000_004,54480.9901888019,
MWI_4_22,,Census 2018,CY2012Q2,male,Y005_009,48594.6976898461,
MWI_4_22,,Census 2018,CY2012Q2,male,Y010_014,42696.6145927851,
MWI_4_22,,Census 2018,CY2012Q2,male,Y015_019,33886.1244121903,
MWI_4_22,,Census 2018,CY2012Q2,male,Y020_024,24516.3157841118,
MWI_4_22,,Census 2018,CY2012Q2,male,Y025_029,20181.8659459818,
MWI_4_22,,Census 2018,CY2012Q2,male,Y030_034,17717.210815546,
MWI_4_22,,Census 2018,CY2012Q2,male,Y035_039,15121.7058198865,
MWI_4_22,,Census 2018,CY2012Q2,male,Y040_044,12337.368442657,
MWI_4_22,,Census 2018,CY2012Q2,male,Y045_049,8361.04991279497,
MWI_4_22,,Census 2018,CY2012Q2,male,Y050_054,6546.50096063581,
MWI_4_22,,Census 2018,CY2012Q2,male,Y055_059,5571.08787566273,
MWI_4_22,,Census 2018,CY2012Q2,male,Y060_064,4793.86762521956,
MWI_4_22,,Census 2018,CY2012Q2,male,Y065_069,3968.62179433943,
MWI_4_22,,Census 2018,CY2012Q2,male,Y070_074,2748.83332035959,
MWI_4_22,,Census 2018,CY2012Q2,male,Y075_079,2083.87576367675,
MWI_4_22,,Census 2018,CY2012Q2,male,Y080_999,2711.37631545901,
MWI_4_22,,Census 2018,CY2013Q2,female,Y000_004,53036.4387693451,
MWI_4_22,,Census 2018,CY2013Q2,female,Y005_009,54682.4182040442,
MWI_4_22,,Census 2018,CY2013Q2,female,Y010_014,46901.58355917,
MWI_4_22,,Census 2018,CY2013Q2,female,Y015_019,37080.6376957387,0.16139188109606
MWI_4_22,,Census 2018,CY2013Q2,female,Y020_024,27783.190123715,0.245292606658035
MWI_4_22,,Census 2018,CY2013Q2,female,Y025_029,24921.7522590454,0.200407860318975
MWI_4_22,,Census 2018,CY2013Q2,female,Y030_034,22048.8857304747,0.165640756047196
MWI_4_22,,Census 2018,CY2013Q2,female,Y035_039,17826.7165858913,0.110728869423748
MWI_4_22,,Census 2018,CY2013Q2,female,Y040_044,13339.5478459582,0.05836381067879
MWI_4_22,,Census 2018,CY2013Q2,female,Y045_049,9154.74040009539,0.023493386889056
MWI_4_22,,Census 2018,CY2013Q2,female,Y050_054,7928.1292266207,
MWI_4_22,,Census 2018,CY2013Q2,female,Y055_059,6793.07893135656,
MWI_4_22,,Census 2018,CY2013Q2,female,Y060_064,6401.40130002391,
MWI_4_22,,Census 2018,CY2013Q2,female,Y065_069,5131.68714936888,
MWI_4_22,,Census 2018,CY2013Q2,female,Y070_074,3585.13846501945,
MWI_4_22,,Census 2018,CY2013Q2,female,Y075_079,2945.93750049043,
MWI_4_22,,Census 2018,CY2013Q2,female,Y080_999,4027.14686534611,
MWI_4_22,,Census 2018,CY2013Q2,male,Y000_004,54840.674136102,
MWI_4_22,,Census 2018,CY2013Q2,male,Y005_009,49406.0173228298,
MWI_4_22,,Census 2018,CY2013Q2,male,Y010_014,44676.2099334473,
MWI_4_22,,Census 2018,CY2013Q2,male,Y015_019,35482.232504222,
MWI_4_22,,Census 2018,CY2013Q2,male,Y020_024,25102.3766249729,
MWI_4_22,,Census 2018,CY2013Q2,male,Y025_029,20248.6854706351,
MWI_4_22,,Census 2018,CY2013Q2,male,Y030_034,18071.9844611444,
MWI_4_22,,Census 2018,CY2013Q2,male,Y035_039,15639.7320488474,
MWI_4_22,,Census 2018,CY2013Q2,male,Y040_044,12906.0282519421,
MWI_4_22,,Census 2018,CY2013Q2,male,Y045_049,8709.11165500134,
MWI_4_22,,Census 2018,CY2013Q2,male,Y050_054,6655.98748945658,
MWI_4_22,,Census 2018,CY2013Q2,male,Y055_059,5581.97022956733,
MWI_4_22,,Census 2018,CY2013Q2,male,Y060_064,4875.47812722989,
MWI_4_22,,Census 2018,CY2013Q2,male,Y065_069,4184.12273868213,
MWI_4_22,,Census 2018,CY2013Q2,male,Y070_074,2778.850308962,
MWI_4_22,,Census 2018,CY2013Q2,male,Y075_079,2126.75532229677,
MWI_4_22,,Census 2018,CY2013Q2,male,Y080_999,2717.17033915803,
MWI_4_22,,Census 2018,CY2014Q2,female,Y000_004,53088.5011093714,
MWI_4_22,,Census 2018,CY2014Q2,female,Y005_009,55613.0980309755,
MWI_4_22,,Census 2018,CY2014Q2,female,Y010_014,49124.7942232203,
MWI_4_22,,Census 2018,CY2014Q2,female,Y015_019,38639.4317460655,0.159116664352964
MWI_4_22,,Census 2018,CY2014Q2,female,Y020_024,28883.236464015,0.236268800054654
MWI_4_22,,Census 2018,CY2014Q2,female,Y025_029,24969.2165504039,0.190685192958389
MWI_4_22,,Census 2018,CY2014Q2,female,Y030_034,22641.9745516645,0.155985101907311
MWI_4_22,,Census 2018,CY2014Q2,female,Y035_039,18655.4497034545,0.102769997854475
MWI_4_22,,Census 2018,CY2014Q2,female,Y040_044,13725.5241043079,0.053756139682166
MWI_4_22,,Census 2018,CY2014Q2,female,Y045_049,9452.26122231902,0.021453275619204
MWI_4_22,,Census 2018,CY2014Q2,female,Y050_054,7985.59058995219,
MWI_4_22,,Census 2018,CY2014Q2,female,Y055_059,6830.60457441174,
MWI_4_22,,Census 2018,CY2014Q2,female,Y060_064,6420.43835294574,
MWI_4_22,,Census 2018,CY2014Q2,female,Y065_069,5522.68197281106,
MWI_4_22,,Census 2018,CY2014Q2,female,Y070_074,3625.45721675776,
MWI_4_22,,Census 2018,CY2014Q2,female,Y075_079,3035.53650881159,
MWI_4_22,,Census 2018,CY2014Q2,female,Y080_999,4078.2671068312,
MWI_4_22,,Census 2018,CY2014Q2,male,Y000_004,54233.3277144769,
MWI_4_22,,Census 2018,CY2014Q2,male,Y005_009,51135.5154169009,
MWI_4_22,,Census 2018,CY2014Q2,male,Y010_014,46830.9189351992,
MWI_4_22,,Census 2018,CY2014Q2,male,Y015_019,36981.8444923868,
MWI_4_22,,Census 2018,CY2014Q2,male,Y020_024,25891.3800264075,
MWI_4_22,,Census 2018,CY2014Q2,male,Y025_029,20356.0987469581,
MWI_4_22,,Census 2018,CY2014Q2,male,Y030_034,18352.1302873417,
MWI_4_22,,Census 2018,CY2014Q2,male,Y035_039,16294.1595347922,
MWI_4_22,,Census 2018,CY2014Q2,male,Y040_044,13352.7917492646,
MWI_4_22,,Census 2018,CY2014Q2,male,Y045_049,9152.20665585781,
MWI_4_22,,Census 2018,CY2014Q2,male,Y050_054,6772.4880183444,
MWI_4_22,,Census 2018,CY2014Q2,male,Y055_059,5634.51402008611,
MWI_4_22,,Census 2018,CY2014Q2,male,Y060_064,4899.79159360755,
MWI_4_22,,Census 2018,CY2014Q2,male,Y065_069,4457.73294161826,
MWI_4_22,,Census 2018,CY2014Q2,male,Y070_074,2807.09779297568,
MWI_4_22,,Census 2018,CY2014Q2,male,Y075_079,2173.53182148392,
MWI_4_22,,Census 2018,CY2014Q2,male,Y080_999,2717.60761357816,
MWI_4_22,,Census 2018,CY2015Q2,female,Y000_004,53215.3600626904,
MWI_4_22,,Census 2018,CY2015Q2,female,Y005_009,56378.5542494842,
MWI_4_22,,Census 2018,CY2015Q2,female,Y010_014,51463.3271833428,
MWI_4_22,,Census 2018,CY2015Q2,female,Y015_019,40065.6265564705,0.154261555253782
MWI_4_22,,Census 2018,CY2015Q2,female,Y020_024,30350.9171136935,0.225101043682242
MWI_4_22,,Census 2018,CY2015Q2,female,Y025_029,24940.7503249014,0.180225263770414
MWI_4_22,,Census 2018,CY2015Q2,female,Y030_034,23184.9068928074,0.147243563052643
MWI_4_22,,Census 2018,CY2015Q2,female,Y035_039,19548.9724757511,0.096804928208657
MWI_4_22,,Census 2018,CY2015Q2,female,Y040_044,14031.1641142513,0.050936430583319
MWI_4_22,,Census 2018,CY2015Q2,female,Y045_049,9830.17801147186,0.020442011981496
MWI_4_22,,Census 2018,CY2015Q2,female,Y050_054,8024.6233105201,
MWI_4_22,,Census 2018,CY2015Q2,female,Y055_059,6932.93548623452,
MWI_4_22,,Census 2018,CY2015Q2,female,Y060_064,6345.50855640661,
MWI_4_22,,Census 2018,CY2015Q2,female,Y065_069,5992.48065209136,
MWI_4_22,,Census 2018,CY2015Q2,female,Y070_074,3652.93377931958,
MWI_4_22,,Census 2018,CY2015Q2,female,Y075_079,3154.67925381093,
MWI_4_22,,Census 2018,CY2015Q2,female,Y080_999,4172.83829589918,
MWI_4_22,,Census 2018,CY2015Q2,male,Y000_004,53749.6645359875,
MWI_4_22,,Census 2018,CY2015Q2,male,Y005_009,52644.1555218102,
MWI_4_22,,Census 2018,CY2015Q2,male,Y010_014,49107.1297064163,
MWI_4_22,,Census 2018,CY2015Q2,male,Y015_019,38388.390566597,
MWI_4_22,,Census 2018,CY2015Q2,male,Y020_024,26844.494105956,
MWI_4_22,,Census 2018,CY2015Q2,male,Y025_029,20506.7050144674,
MWI_4_22,,Census 2018,CY2015Q2,male,Y030_034,18613.148019458,
MWI_4_22,,Census 2018,CY2015Q2,male,Y035_039,17063.4342259306,
MWI_4_22,,Census 2018,CY2015Q2,male,Y040_044,13692.4202709907,
MWI_4_22,,Census 2018,CY2015Q2,male,Y045_049,9670.53517047588,
MWI_4_22,,Census 2018,CY2015Q2,male,Y050_054,6900.73501650815,
MWI_4_22,,Census 2018,CY2015Q2,male,Y055_059,5719.46500298249,
MWI_4_22,,Census 2018,CY2015Q2,male,Y060_064,4883.08426410798,
MWI_4_22,,Census 2018,CY2015Q2,male,Y065_069,4781.57402919774,
MWI_4_22,,Census 2018,CY2015Q2,male,Y070_074,2831.1343318812,
MWI_4_22,,Census 2018,CY2015Q2,male,Y075_079,2230.60893572197,
MWI_4_22,,Census 2018,CY2015Q2,male,Y080_999,2714.39753448581,
MWI_4_22,,Census 2018,CY2016Q2,female,Y000_004,53406.79466636,
MWI_4_22,,Census 2018,CY2016Q2,female,Y005_009,57066.9692457289,
MWI_4_22,,Census 2018,CY2016Q2,female,Y010_014,53806.8708548662,
MWI_4_22,,Census 2018,CY2016Q2,female,Y015_019,41436.3455742979,0.154629318848896
MWI_4_22,,Census 2018,CY2016Q2,female,Y020_024,32063.6390693579,0.225843268994444
MWI_4_22,,Census 2018,CY2016Q2,female,Y025_029,24978.0677306602,0.181627402423263
MWI_4_22,,Census 2018,CY2016Q2,female,Y030_034,23654.6790853686,0.147283909247436
MWI_4_22,,Census 2018,CY2016Q2,female,Y035_039,20452.138366733,0.096730365796777
MWI_4_22,,Census 2018,CY2016Q2,female,Y040_044,14303.7902429546,0.051475617632565
MWI_4_22,,Census 2018,CY2016Q2,female,Y045_049,10236.9233784777,0.020699438441783
MWI_4_22,,Census 2018,CY2016Q2,female,Y050_054,8085.47412093032,
MWI_4_22,,Census 2018,CY2016Q2,female,Y055_059,7071.46067964803,
MWI_4_22,,Census 2018,CY2016Q2,female,Y060_064,6220.68949913392,
MWI_4_22,,Census 2018,CY2016Q2,female,Y065_069,6501.59716873385,
MWI_4_22,,Census 2018,CY2016Q2,female,Y070_074,3685.19632442306,
MWI_4_22,,Census 2018,CY2016Q2,female,Y075_079,3285.39306958551,
MWI_4_22,,Census 2018,CY2016Q2,female,Y080_999,4324.18331600648,
MWI_4_22,,Census 2018,CY2016Q2,male,Y000_004,53337.7043829773,
MWI_4_22,,Census 2018,CY2016Q2,male,Y005_009,54045.1745809786,
MWI_4_22,,Census 2018,CY2016Q2,male,Y010_014,51431.6610231416,
MWI_4_22,,Census 2018,CY2016Q2,male,Y015_019,39756.3804374234,
MWI_4_22,,Census 2018,CY2016Q2,male,Y020_024,27890.5999986568,
MWI_4_22,,Census 2018,CY2016Q2,male,Y025_029,20744.6119317221,
MWI_4_22,,Census 2018,CY2016Q2,male,Y030_034,18875.3098972314,
MWI_4_22,,Census 2018,CY2016Q2,male,Y035_039,17892.0439454573,
